Average
0.034046954
0.013918449
0.017856917
0.01890881
0.014476005
0.013988116
0.01247981
0.007606917
0.010312208
0.01435062
0.016603634
0.019665815
0.02148662
0.021239861
0.024723301
0.025760468
0.023457245
0.020774398
0.020549574
0.025544523
0.026126755
0.028428769
0.027033134
0.028046005
0.025423671
0.019174819
0.027172222
0.026618856
0.024539051
0.025180537
0.025630926
0.025752023
0.02355713
0.023208745
0.020367796
0.014398231
0.017802727
0.01557262
0.019280704
0.018519574
0.018105681
0.018517245
0.018707722
0.014777486
0.015568134
0.019264727
0.020693356
0.020625139
0.019947556
0.021596028
0.018601329
0.019151764
0.021777796
0.024314875
0.024416806
0.024526259
0.023933944
0.021305995
0.020688069
0.027802792
0.027008046
0.025202653
0.02707994
0.025124088
0.024488972
0.018468593
0.019622329
0.017309861
0.017876458
0.019173509
0.018959245
0.018662171
0.019947921
0.018841824
0.019951134
0.018951204
0.018597736
0.019117069
0.018503935
0.019239125
0.018610824
0.019045227
0.020534523
0.021487958
0.025208856
0.023086806
0.023214565
0.024868875
0.028455097
0.031063037
0.029730088
0.033392014
0.033048389
0.035645829
0.040633528
0.045612912
0.04655137
0.048329273
0.047413009
0.052881162
0.051832653
0.051159102
0.052487069
0.053451241
0.056443731
0.058255255
0.058857551
0.05290744
0.05454675
0.054066
0.053023282
0.05576694
0.063075931
0.069099903
0.063938056
0.073005546
0.069795856
0.069835167
0.071741306
0.076466537
0.077148162
0.076123361
0.06732056
0.059410782
0.058962495
0.057999889
0.06691944
0.067398931
0.065712032
0.063552106
0.063298949
0.06737187
0.061299282
0.058677981
0.055107782
0.052355384
0.049316181
0.048331616
0.048522329
0.054988005
0.052584986
0.049034736
0.050556556
0.047206667
0.045617134
0.044785454
0.047455778
0.048212597
0.047670528
0.04671462
0.045015778
0.043039921
0.043194593
0.043921662
0.047651306
0.047394032
0.049834685
0.050246662
0.050609653
0.051926292
0.047970375
0.046687269
0.044482181
0.045521856
0.047051727
0.046361995
0.043573264
0.044838838
0.045042565
0.048905361
0.057187796
0.059436347
0.059799634
0.063417815
0.070901176
0.067690421
0.068322616
0.069047023
0.075422505
0.075590486
0.071216634
0.074899537
0.075951477
0.074440181
0.075783028
0.07919919
0.079067333
0.081340532
0.075755806
0.074805463
0.070400287
0.069833505
0.073094824
0.067008088
0.06364994
0.062455343
0.064034662
0.061226296
0.05542113
0.05586538
0.063445384
0.062152648
0.055155819
0.054396551
0.053244435
0.051539787
0.058010681
0.055313667
0.053152861
0.051919116
0.055510796
0.056448069
0.049735343
0.054169875
0.048179745
0.053867514
0.050516278
0.054445144
0.053914731
0.054960912
0.049931542
0.050026255
0.046626148
0.053653199
0.056078958
0.057957134
0.05745812
0.056438884
0.05626562
0.055823736
0.059514704
0.06072587
0.061001824
0.060888333
0.061892014
0.063993727
0.067505153
0.068550898
0.065982301
0.068549481
0.061807884
0.061706968
0.066412412
0.060875421
0.060367014
0.063274005
0.057834417
0.060745269
0.057742347
0.059062398
0.064587884
0.062695171
0.059355801
0.056848472
0.05430013
0.05314325
0.049107454
0.050790718
0.052400236
0.053556301
0.047221968
0.050290042
0.047353255
0.046764921
0.041941736
0.043776736
0.041040481
0.042863259
0.039809458
0.0425805
0.040966449
0.047181194
0.050209046
0.055448532
0.057231227
0.051502505
0.050508634
0.045320773
0.04581706
0.044969884
0.04344825
0.048679079
0.048104032
0.05067506
0.051111542
0.049577472
0.051441745
0.051169898
0.052435287
0.057418593
0.052442722
0.055290569
0.047954519
0.054070944
0.054392329
0.054444153
0.057730972
0.054299167
0.05952913
0.063323699
0.05960381
0.065480625
0.063534833
0.06472694
0.061945273
0.05637212
0.060051338
0.058644667
0.056534398
0.058445417
0.055642907
0.056510644
0.056461389
0.059348449
0.061247495
0.057326958
0.05645269
0.054401815
0.047830671
0.05546213
0.050120889
0.049019565
0.049252588
0.049598032
0.046547324
0.043329338
0.046321574
0.051687278
0.048342884
0.046371708
0.047421037
0.044120069
0.043078866
0.041567306
0.042709065
0.044102361
0.040798
0.040223213
0.040270991
0.042871657
0.048385861
0.047003574
0.050709403
0.048739491
0.048543718
0.048915759
0.051560204
0.055825713
0.055148611
0.052596606
0.052981574
0.050334
0.05248394
0.050560463
0.052824731
0.059024329
0.050064245
0.055495639
0.049617991
0.049398111
0.057088926
0.052673213
0.048970694
0.049570269
0.05095281
0.053423352
0.060429287
0.061910449
0.059233954
0.060995139
0.057719269
0.053163074
0.055308588
0.05507075
0.055264935
0.051620486
0.052912602
0.053400468
0.054844333
0.057508898
0.053949394
0.049321273
0.045988384
0.050499926
0.045194176
0.043874042
0.043843593
0.04727788
0.052001861
0.047509486
0.051508347
0.047737606
0.051501769
0.04734313
0.042458509
0.044768968
0.04860231
0.046994556
0.048422028
0.047391546
0.048616144
0.049987236
0.051068806
0.048535245
0.04753819
0.052864222
0.055084593
0.051835574
0.053332245
0.054729481
0.056652259
0.054144079
0.055069583
0.053150769
0.054080139
0.052214361
0.058465449
0.061044981
0.056749634
0.062127079
0.059605269
0.060491588
0.068095523
0.060957333
0.056841199
0.056003986
0.054002102
0.052566968
0.052063792
0.052600222
0.054160208
0.052634537
0.051109981
0.049912343
0.043521162
0.045491861
0.048416824
0.04794188
0.044046269
0.050500194
0.046616968
0.051545755
0.045764523
0.045423875
0.046406352
0.045841111
0.049935759
0.049004602
0.047434653
0.048621458
0.048937861
0.046769889
0.045757931
0.038189421
0.038010273
0.037413546
0.038463718
0.040235111
0.040755782
0.039919505
0.037770426
0.039222472
0.036144338
0.033189708
0.03366894
0.034196051
0.036371694
0.040163801
0.042709343
0.038723519
0.042273523
0.041919611
0.045159782
0.043241671
0.037859699
0.039820801
0.041973023
0.038449204
0.040106528
0.039622282
0.041817634
0.043687773
0.043982153
0.044977231
0.043366949
0.049591319
0.044381023
0.040509681
0.039216472
0.043818162
0.045868093
0.043597569
0.04542288
0.043731213
0.044518329
0.0408715
0.041076699
0.036988167
0.03702138
0.037653417
0.038572579
0.034981708
0.039771329
0.039081412
0.0383645
0.039991542
0.038643398
0.040170324
0.042002014
0.041743741
0.042763671
0.042676463
0.042692926
0.038702565
0.038835565
0.034632602
0.034943963
0.035662903
0.040537773
0.041724903
0.043180394
0.038372565
0.041587417
0.039254861
0.034227296
0.035129954
0.036835134
0.032130315
0.03226025
0.031866644
0.032369194
0.035165889
0.034447991
0.034242634
0.033561958
0.032284681
0.031790898
0.033295736
0.029953343
0.030729995
0.027708597
0.028927134
0.030017278
0.026407921
0.029503639
0.030171435
0.032439866
0.029669639
0.033129981
0.029447792
0.028434431
0.029070676
0.028634634
0.03047969
0.027871051
0.030116481
0.030204454
0.032179287
0.031635444
0.028498579
0.030828551
0.033945
0.03390606
0.034871972
0.032252523
0.028843412
0.027555995
0.027954444
0.02560475
0.026005185
0.027131019
0.026093069
0.025866088
0.026075315
0.026500056
0.02295612
0.024134333
0.023549194
0.023145745
0.022197968
0.025509722
0.021867644
0.022444634
0.023609986
0.027055894
0.025606282
0.026530542
0.02740125
0.022933972
0.023899208
0.021562306
0.023035347
0.0201645
0.020840009
0.021648273
0.024232935
0.024824014
0.022691736
0.026339421
0.023849597
0.023518755
0.027196491
0.027555523
0.026776213
0.02817106
0.024425181
0.030338958
0.027850407
0.025583977
0.02625512
0.027349838
0.02813931
0.027977412
0.027372704
0.026946463
0.027924894
0.026652329
0.021951917
0.02372131
0.021510861
0.025231514
0.026036565
0.024695597
0.023155356
0.025919389
0.024365181
0.023703926
0.023504602
0.026040597
0.025872569
0.023018843
0.023237745
0.02353538
0.023425602
0.023659792
0.022391995
0.026492648
0.025592231
0.025359634
0.022059241
0.021243014
0.022937449
0.021060222
0.021990616
0.022970153
0.02285837
0.022104954
0.022984843
0.019318634
0.023045352
0.024485255
0.02641781
0.022229588
0.019723269
0.020697444
0.018131995
0.018619833
0.018173509
0.019536167
0.018200532
0.020506144
0.021061472
0.024049875
0.021818718
0.022229523
0.021937255
0.021690227
0.022853009
0.021123764
0.021324273
0.021776991
0.024781815
0.022363991
0.019115792
0.020070852
0.019214074
0.019174838
0.019450921
0.019386264
0.019368523
0.018206815
0.022499051
0.023021537
0.018830662
0.018733421
0.016517306
0.018575718
0.017796287
0.017801042
0.021266171
0.016670741
0.014369222
0.016440278
0.018152125
0.020309282
0.021234745
0.021433171
0.023522366
0.023040727
0.021210676
0.022032875
0.02236656
0.020639634
0.019865505
0.022016287
0.022714426
0.022563731
0.02225106
0.019706435
0.020130088
0.016962083
0.016090375
0.016838625
0.013813676
0.01654506
0.014345037
0.014291565
0.017864824
0.017734866
0.01938112
0.01947263
0.018641907
0.019597481
0.021035315
0.020336477
0.017468023
0.015748273
0.016664866
0.016191843
0.017413704
0.019284088
0.015866032
0.019251546
0.018033403
0.016759162
0.01619113
0.01946137
0.021588495
0.018197435
0.018115852
0.021069407
0.021064903
0.02093431
0.02365888
0.024969366
0.022715074
0.020087741
0.019435102
0.020886829
0.02006075
0.021036333
0.020787926
0.017339065
0.017042833
0.013705597
0.013960222
0.015413606
0.015340838
0.015090588
0.015142907
0.016018736
0.016985801
0.017988843
0.0172585
0.015540167
0.015875468
0.016065306
0.015266935
0.017025745
0.014961181
0.012764065
0.011357602
0.011970014
0.010902852
0.011248463
0.012750083
0.011304787
0.009094306
0.008959477
0.010350426
0.010757171
0.013169079
0.010101949
0.009921167
0.01172637
0.011878792
0.010232282
0.010245245
0.011086931
0.011248495
0.0114165
0.011143273
0.011690255
0.010301653
0.011538838
0.010915157
0.009655458
0.009208282
0.008769806
0.009931495
0.009035602
0.00842256
0.007316671
0.007922449
0.007929361
0.008181306
0.007990556
0.00855738
0.010294801
0.009638241
0.01020187
0.012811097
0.01121712
0.013460991
0.01170206
0.011521259
0.011566949
0.009805713
0.009191356
0.008812241
0.008112949
0.00909513
0.008616801
0.008186347
0.00762538
0.008869634
0.010072912
0.008713741
0.010480898
0.008157227
0.008281833
0.00861188
0.00848213
0.008765301
0.008320704
0.007721139
0.007026444
0.006589546
0.005893398
0.006620407
0.006675398
0.007394435
0.007056704
0.007732333
0.006722657
0.007002505
0.006513833
0.006081694
0.005853829
0.005045694
0.005218903
0.006160097
0.006866199
0.006066088
0.004722005
0.005408824
0.006062569
0.006283069
0.007501255
0.006941176
0.005560037
0.006966167
0.00568175
0.006232759
0.007471426
0.007905713
0.007284356
0.007569514
0.007347037
0.007757819
0.008145838
0.008129963
0.008076403
0.007381713
0.00640544
0.00772762
0.007014884
0.007277648
0.008246125
0.007784338
0.008086644
0.006312722
0.006203458
0.006651509
0.005984162
0.006145537
0.005944
0.005879708
0.005493907
0.006067727
0.006767611
0.007445296
0.007069356
0.008519514
0.007296917
0.00556813
0.005365833
0.006645583
0.007155958
0.006565519
0.008937028
0.007789778
0.006872208
0.007138449
0.006800546
0.006710727
0.006100847
0.007388565
0.00634387
0.006338644
0.006344532
0.006151069
0.006329042
0.006516315
0.006120324
0.007647597
0.008643727
0.006762819
0.00623525
0.007004986
0.008392023
0.007482611
0.00742113
0.006213269
0.005015491
0.006550838
0.007206657
0.007272065
0.007031634
0.006594755
0.007666606
0.007859352
0.00745713
0.008557935
0.007342204
0.008138509
0.008328042
0.006141347
0.007468204
0.007631227
0.007906634
0.008022356
0.007442208
0.008019282
0.0087265
0.008617838
0.009111611
0.009401884
0.008946407
0.008681625
0.009023412
0.006650505
0.007435625
0.005528611
0.005513444
0.006817259
0.007080944
0.00626906
0.006969894
0.007186616
0.006547431
0.006973319
0.007209181
0.006340588
0.006162366
0.007792875
0.007958806
0.007375139
0.00718938
0.008262157
0.007724829
0.009204597
0.008944435
0.008647463
0.009423815
0.007748153
0.008002671
0.009242042
0.008894102
0.006943116
0.00665588
0.006979227
0.005666977
0.00734188
0.007784343
0.009213278
0.008929481
0.008814537
0.007914861
0.009034787
0.011688356
0.011239648
0.011217356
0.013264028
0.014665986
0.013871245
0.014234551
0.016635685
0.015438255
0.014846046
0.015969019
0.013899787
0.012681769
0.013221079
0.012856231
0.013369796
0.012669481
0.013000634
0.012801454
0.013969806
0.012990241
0.011950361
0.011099162
0.012242343
0.012377042
0.013054069
0.015167324
0.016225935
0.014910866
0.016881481
0.014763486
0.01466
0.016466731
0.013769676
0.014765125
0.015461069
0.014727028
0.014369162
0.01821038
0.015926773
0.018229718
0.017099727
0.017109681
0.015768931
0.015515463
0.016195042
0.014672958
0.013978509
0.014408421
0.015273995
0.015016444
0.016516069
0.016024171
0.017159926
0.015553917
0.014891255
0.017062968
0.018480875
0.014157634
0.016744671
0.0186715
0.018739889
0.022469301
0.021866731
0.020983676
0.021045389
0.020160991
0.021854995
0.023437801
0.023996921
0.023994477
0.024646935
0.024982986
0.024243644
0.024785347
0.023660523
0.027991995
0.025795903
0.026704102
0.024384819
0.023948931
0.024461667
0.024918102
0.024917093
0.027602574
0.028339472
0.026433111
0.024041403
0.021242542
0.02326406
0.022503324
0.021271356
0.020384921
0.019266431
0.021768213
0.02010494
0.019985403
0.021646338
0.019275329
0.020989745
0.021807546
0.02191613
0.018468343
0.017039097
0.018119477
0.020544722
0.022433685
0.021907491
0.021914069
0.024619458
0.025606792
0.024414958
0.023557542
0.023584005
0.021373014
0.020258255
0.021925481
0.023307833
0.024723005
0.02691919
0.025260458
0.025074935
0.024105259
0.026163236
0.023935796
0.023328181
0.025343755
0.023773546
0.02473837
0.025653032
0.03155537
0.029732616
0.03256619
0.030966681
0.031711935
0.028469296
0.028187361
0.027916833
0.029500157
0.030173093
0.034571458
0.032956977
0.03026337
0.028143912
0.032229731
0.034685037
0.036168537
0.039511384
0.040342486
0.03483281
0.038130935
0.036117644
0.035881481
0.034286245
0.030707176
0.029809171
0.029208653
